emotion;id;sentiment;source
0.0;3058;0.0;asi han dejado la sede de ciudadanoscs en barcelona los separatistas vuelven a actuar contra el partido que gano las elecciones en cataluna vamos a seguir defendiendo la democracia la union y la libertad y nonoscallaran nunca a pesar de que nos senalen por pensar diferente 
0.1;3059;-0.1;que desde primarias bcn se pida la unidad de todos los independentistas y fijar su campana contra el candidato de una opcion independentista es un oximoron en si mismo que nos hace a todos mas pequenos
0.3;3060;0.3;no podemos aceptar que las instituciones financieras europeas esten copadas por hombres por ello debemos bloquear los nombramientos previstos para este jueves 
0.1;3061;-0.1;quienes impiden salvar naufragos seran responsables de su destino el bloqueo a openarmsfund es un bloqueo a los ddhh 
0.8;3062;0.8;mi pesame sincero a la familia y seres queridos del motorista fallecido esta noche en un accidente de trafico en san andres por una bcnvictimes hay la co responsabilidad de todos mas atencion y reduccion de la velocidad
0.9;3063;-0.9;el se suspende cautelarmente por inconstitucional la ley de universalizacion de la asistencia sanitaria con la salud no se juega diamundialdelasalut
0.5;3064;-0.5;cualquier restriccion a la libertad de expresion y de informacion nos hace mas debiles como sociedad libre y democratica dejemos trabajar a los periodistas en paz 
0.9;3065;-0.9;han cruzado todos los limites votar es libertad es democracia es dignidad el estado espanol es represion autoritarismo y retroceso 
0.7;3066;-0.7;y que otra cosa iba a hacer colau viviendas no seguridad no empleo no para solucionar estas cosas hay que levantarse temprano y trabajar duro y para ella mejor es poner lazos y quitar nombres de calles boubcn 
0.7;3067;0.7;mas transporte publico y menos contaminacion por una ciudad mas humana saludable y conectada finaliza la implantacion de la nueva red de bus nuevas lineas nuevos buses menys tiempo de espera millor frecuencia minutos 
0.7;3068;0.7;esta manana estare en la tertulia de sercatalunya con josepcuni a partir de las am debatiremos sobre la actualidad europea con otros eurodiputados catalanes desde el europarlcat 
0.4;3069;0.4;campana a pie de calle hoy en el eixample barcelones con la catalunya valiente albiolxg juntssumem juntossumamos espanaeslasolucion lasolucionespp 
0.3;3070;0.3;no olvidemos nunca el de octubre lo volveriamos a hacer joacuso judicialademocracia via youtube
0.4;3071;0.4; de acuerdo con el articulo de joantarda necesitamos ser mas necesitamos seducir necesitamos paciencia necesitamos flexibilidad 
0.1;3072;-0.1;participamos del debate entre grupos politicos municipales entidades movimiento vecinal y macba que se celebro en la massana hace un par de dias sobre la cuestion te resumo nuestra posicion 
0.6;3073;-0.6;y como me lo quiere decir por telepatia por megafonia mira que ya es bien raro esto de hacer km para ir a un lugar quot que no existe quot para decirle que quot no existe quot hagamoslo sencillo y si hablaramos como dos personas que representamos ciudadanos de cataluna y tenemos opiniones diferentes 
0.6;3074;0.6;reunion con el secretariatshb sants hostafrancs y la bordeta nos exponen sus demandas deficit instalaciones deportivas magoria desequilibrios entre los barrios programas sociales 
0.1;3075;0.1; sabes a quien votaria jimenez losantos en bcn pues votaria al mismo que votare yo a josep bou candidato del pp dice que le costaria mucho votar a valls si es que pensamos igual en todo grande josebouvila boubcn yopp yobou mira la entrevista 
0.6;3076;0.6;barcelona siempre ha sido ciudad de acogida no importa de donde vengas no importa que lengua hables bienvenidos a una nueva vida bienvenidos a casa gracias openarmsfund
0.7;3077;-0.7;me pasan este video de la guardia urbana que no puede actuar frente a los manteros lamento mucho que estos profesionales de la seguridad se vean atados de pies y manos por culpa de colau boubcn topmanta 
0.6;3078;0.6;esta manana en la carpa de ciutadanscs en santa coloma de cervello equipazo 
0.5;3079;-0.5; o dia vagadefam no hay ningun motivo para que se nos acuse de rebelion sedicion y malversacion ayer se vio que tenemos unos grandes abogados no vamos al juicio para renunciar o rendirnos libertad es sentirse al otro lado y saber que no estamos solos
0.6;3080;0.6;ano nuevo instagram resucitado si es que nunca vivio prometo que no vengo a hacer el mec ni exhibir intimidades solo intentare compartir algunas reflexiones que siempre quedan mas bonitas 
0.5;3081;0.5;muchas gracias a todos los que habeis venido bajo la lluvia al borde de la carcel para darnos apoyo el a y dias posteriores los mossos y los servidores publicos actuaron con rigor y profesionalidad y con un objetivo servir a la gente y lo siguen haciendo lo seguimos haciendo 
0.7;3082;0.7; el futuro alcalde de barcelona presentando su candidatura ante militantes socialistas y representantes de la sociedad civil barcelonina y arropado por el presidente pedrosanchez cada dia mas claro collbonialcalde 
0.5;3083;-0.5;el pp acusa a colau de querer dejar tocado y hundido el zoo cerrando el delfinario lavanguardia 
0.3;3084;-0.3;muy buen analisis de alextercerog es muy grave q el gobierno de espana adopte la manipulacion semantica del independentismo nacionalista catalan 
0.1;3085;0.1;cuando la izquierda no sabe que hacer habla de franco es el comodin de la llamada de los populistas aunque la inmensa mayoria de barceloneses prefiere mirar a la barcelona de en vez de a la de franco sirve para tapar esto boubcn bcn 
0.6;3086;0.6;adriana lastra llama al pp partido antisistema lo dice la portavoz del partido que pacta con torra y brinda con otegi 
0.9;3087;-0.9;el gobernador de la colonia de gibraltar esta indignado conmigo porque defiendo en el parlamento europeo eso que gibraltar es una colonia si los britanicos quieren sostener otra cosa en la ue que se queden si se van que carguen con las consecuencias 
0.4;3088;-0.4;pau relat presidente de firabarcelona se suma a la propuesta de jaumecollboni para celebrar una expobcn llamando al consenso politico y social sobre esta oportunidad agenda futur tribunabarcelona estimobcn 
0.8;3089;0.8;pau alsina fue el primer obrero elegido diputado en espana al ahora vuelve al nomenclator de gracia de donde el franquismo lo borro en borja de riquer explica muy bien porque habia que rendir homenaje a este gran defensor de las clases populars
0.2;3090;0.2;primero nos hicimos expertos en prima de riesgo luego en derecho penal ahora en masters y doctorados 
0.4;3091;-0.4;hoy como cada ano recordamos el asesinato del predident companeros mientras franceses y alemanes han pedido perdon en espana sigue vigente el juicio sumarisimo que le llevo a la muerte tornaremavencer
0.9;3092;0.9;el dibujante egipcio sherif arafa hizo esta ilustracion hace un tiempo es muy apropiado recordarla hoy ahora que comienza un juicio que aprisiona democratas para poner urnas freecatalanpoliticalprisoners judici o llibertatpresospolitics
0.4;3093;-0.4;ahora lo que venden los partidos es no ser vox quot hacemos esto con el psoe o vendra la ultraderecha quot quot valls vox o sea votadnos quot hacer votar con miedo renunciar a la imaginacion y evitar proponer la mejor politica posible la politica del mal menor engendra mediocridad y caraduras 
0.7;3094;0.7;luchar contra la gentrificacion tambien significa garantizar que los comercios y negocios de los barrios sean diversos y respondan a las necesidades de los vecinos as con los baixosdeprotecciooficial queremos preservar el tejido economico de proximidad
0.6;3095;0.6;gracias joan m clavaguera por tu testimonio a converses de copecatalunya y gracias a todas las personas que estos dias me habeis llamado para darme su apoyo los amigos del condenado por terrorismo carlos sastre necesitan vernos como el ni un paso atras boubcn 
0.1;3096;-0.1;sabado llega la a voltaciclistasarria porque nos merecemos un aire mas limpio porque queremos un barrio mas amable para que los peques puedan ir de forma segura y no contaminante en el cole apuntese diasensecotxes setmanamobilitat caminsescolars
0.9;3097;0.9;con el numero barcelona el encanto mediterraneo que no falla travels bcn europe 
0.9;3098;0.9;que interesante esto de silvia muy recomendable las mujeres como dique de contencion a la extrema derecha feminismo 
0.6;3099;0.6;manana nos vemos en vilafranca a las h en la segunda edicion delmunicipiaeuropa hablaremos de economia social y trabajo digno con ramonarnabat micalbarello andreu misse y susana ruiz
0.3;3100;-0.3;segun los separatistas el parlamentcat es soberano asi que se supone que respetaran el acuerdo parlamentario y de inmediato dejaran de pedir un referendum 
0.9;3101;0.9;las declaraciones de sorayasds y marianorajoy debian servir para apuntalar el relato de la acusacion tambien de vox pero el excelente trabajo de nuestros abogados con sus preguntas han puesto sobre la mesa su inconsistencia y fragilidad judicialesurnes freetothom
0.7;3102;0.7;hoy visite el parc de nadal de pl catalunya y ramblas bcn es epicentro de amenazas terroristas igual que otras capitales europeas la gravedad de la amenaza no debe mermar la obligada normalidad y el imprescindible refuerzo de seguridad en las zonas mas sensibles 
0.1;3103;0.1;muy orgullosa de haber enviado esta carta al rector unibarcelona pidiendo la neutralidad politica de las instituciones q a las universidades cada uno piense lo q quiera y se exprese libremente pero sin q haya un pensamiento unico oficial e institucional joaneliasg
0.2;3104;-0.2;defensa de los derechos laborales en el sector de las grandes plataformas digitales si alguna amenaza el modelo comercial de barcelona es amazon que tambien amenaza conquistas de derechos laborales
0.2;3105;-0.2;eurodiputados de podemos erc iu pdecat pnv comunes y bng piden explicaciones por el acto de falange anunciado en la eurocamara via eldiarioes
0.5;3106;-0.5;me entrevistan en el diario danes jyllandsposten sobre los juicios a los presos politicos y sobre las primarias como una nueva manera de organizarnos politicamente para avanzar en serio no retoricamente hacia la independencia 
0.2;3107;0.2; quot nunca renunciaremos a las urnas sumate ay anadir a la red ciudadana que asegurara las garantias democraticas en las elecciones quot 
0.3;3108;0.3;si lo se voy tarde leyendo el articulo de la ginadrieguez pero mejor tarde que perderemos esta esplendida respuesta al machista joaquin luna 
0.2;3109;-0.2;excelente articulo analisis la guerra sucia de los lazos amarillos por teodoro leon gross via elpais
0.5;3110;-0.5;hoy hace un ano sentir dolor rabia indignacion injusticia ahora nos sabemos mas fuertes y determinados solidarios con los presos politicos y exiliados y con sus familias orgullosos de su coraje de formar parte de un pueblo pacifico y digno como lo son ellos freetothom 
0.3;3111;0.3;hacer una barcelona abierta plural y diversa donde todo el mundo es bienvenido proteger la ciudad del conflicto del proceso con un proyecto de izquierdas progresista feminista gracias argeliaqueralt por tu apoyo a compromisxbcn y al proyecto que proponemos 
0.3;3112;0.3;el articulo de vueltas es de las cosas mas inteligentes que he encontrado en twitter en las ultimas semanas
0.8;3113;0.8;gracias a todos as los que me acompanasteis ayer al acto de presentacion para encabezar la candidatura de socialistescat a las europeas oportunidad para reivindicar la europa que queremos una europa unida social feminista abierta y ecologista y de la mano de los municipios 
0.0;3114;0.0;ahora el parlamento c s sugiriendo que el sindic de greuges existe solo porque hay quot proceso quot 
0.7;3115;-0.7;las inundacionsbarcelona son un ejemplo de que el canviclimatic incrementa la frecuencia de fenomenos meteorologicos extremos el bcnajuntament tiene una politica climatica cortoplacistas que no adapta la ciudad a los efectos reales del cambio climatico
0.8;3116;-0.8;dice el psc que no pactaran pero cuando tienen que censurar aplicar el ir al tc no les ha costado mucho 
